case_id;activity;activity_to;timestamp;timestamp_to;duration;duration_idle;event_number;working_duration;activity_duration;duration_at_start;activity_cost
721-3;Start;Lege Bestellposition an;2027-11-22T09:10:58.000Z;2027-11-22T09:10:58.000Z;0;0;1;0;0;0;0
721-3;Lege Bestellposition an;Erteile Genehmigung;2027-11-22T09:10:58.000Z;2027-11-23T09:27:44.000Z;87406000;87406000;2;0;0;0;0
721-3;Erteile Genehmigung;Erfasse Rechnung;2027-11-23T09:27:44.000Z;2027-12-02T15:54:38.000Z;800814000;800814000;3;0;0;87406000;0
721-3;Erfasse Rechnung;End;2027-12-02T15:54:38.000Z;2027-12-02T15:54:38.000Z;0;0;4;0;0;888220000;0
722-1;Start;Lege Bestellposition an;2027-11-23T13:22:17.000Z;2027-11-23T13:22:17.000Z;0;0;1;0;0;0;0
722-1;Lege Bestellposition an;Erteile Genehmigung;2027-11-23T13:22:17.000Z;2027-11-24T15:31:36.000Z;94159000;94159000;2;0;0;0;0
722-1;Erteile Genehmigung;Ändere Bestellposition;2027-11-24T15:31:36.000Z;2027-11-25T13:22:17.000Z;78641000;78641000;3;0;0;94159000;0
722-1;Ändere Bestellposition;End;2027-11-25T13:22:17.000Z;2027-11-25T13:22:17.000Z;0;0;4;0;0;172800000;0
722-2;Start;Lege Bestellposition an;2027-11-23T13:22:17.000Z;2027-11-23T13:22:17.000Z;0;0;1;0;0;0;0
722-2;Lege Bestellposition an;Erteile Genehmigung;2027-11-23T13:22:17.000Z;2027-11-24T15:31:36.000Z;94159000;94159000;2;0;0;0;0
722-2;Erteile Genehmigung;End;2027-11-24T15:31:36.000Z;2027-11-24T15:31:36.000Z;0;0;3;0;0;94159000;0
722-3;Start;Lege Bestellposition an;2027-11-23T13:22:17.000Z;2027-11-23T13:22:17.000Z;0;0;1;0;0;0;0
722-3;Lege Bestellposition an;Erteile Genehmigung;2027-11-23T13:22:17.000Z;2027-11-24T15:31:36.000Z;94159000;94159000;2;0;0;0;0
722-3;Erteile Genehmigung;End;2027-11-24T15:31:36.000Z;2027-11-24T15:31:36.000Z;0;0;3;0;0;94159000;0
722-4;Start;Lege Bestellposition an;2027-11-23T13:22:17.000Z;2027-11-23T13:22:17.000Z;0;0;1;0;0;0;0
722-4;Lege Bestellposition an;Erteile Genehmigung;2027-11-23T13:22:17.000Z;2027-11-24T15:31:36.000Z;94159000;94159000;2;0;0;0;0
722-4;Erteile Genehmigung;End;2027-11-24T15:31:36.000Z;2027-11-24T15:31:36.000Z;0;0;3;0;0;94159000;0
722-5;Start;Lege Bestellposition an;2027-11-23T13:22:17.000Z;2027-11-23T13:22:17.000Z;0;0;1;0;0;0;0
722-5;Lege Bestellposition an;Erteile Genehmigung;2027-11-23T13:22:17.000Z;2027-11-24T15:31:36.000Z;94159000;94159000;2;0;0;0;0
722-5;Erteile Genehmigung;End;2027-11-24T15:31:36.000Z;2027-11-24T15:31:36.000Z;0;0;3;0;0;94159000;0
723-1;Start;Lege Bestellposition an;2027-11-25T14:05:25.000Z;2027-11-25T14:05:25.000Z;0;0;1;0;0;0;0
723-1;Lege Bestellposition an;Lehne Genehmigung ab;2027-11-25T14:05:25.000Z;2027-11-26T11:48:29.000Z;78184000;78184000;2;0;0;0;0
723-1;Lehne Genehmigung ab;Wareneingang erfasst;2027-11-26T11:48:29.000Z;2027-11-29T15:48:58.000Z;273629000;273629000;3;0;0;78184000;0
723-1;Wareneingang erfasst;Erfasse Rechnung;2027-11-29T15:48:58.000Z;2027-12-06T14:07:24.000Z;598706000;598706000;4;0;0;351813000;0
723-1;Erfasse Rechnung;Gleiche Rechnung aus;2027-12-06T14:07:24.000Z;2027-12-06T14:07:24.000Z;0;0;5;0;0;950519000;0
723-1;Gleiche Rechnung aus;End;2027-12-06T14:07:24.000Z;2027-12-06T14:07:24.000Z;0;0;6;0;0;950519000;0
723-2;Start;Lege Bestellposition an;2027-11-25T14:05:25.000Z;2027-11-25T14:05:25.000Z;0;0;1;0;0;0;0
723-2;Lege Bestellposition an;Lehne Genehmigung ab;2027-11-25T14:05:25.000Z;2027-11-26T11:48:29.000Z;78184000;78184000;2;0;0;0;0
723-2;Lehne Genehmigung ab;Wareneingang erfasst;2027-11-26T11:48:29.000Z;2027-12-01T14:01:47.000Z;439998000;439998000;3;0;0;78184000;0
723-2;Wareneingang erfasst;Erfasse Rechnung;2027-12-01T14:01:47.000Z;2027-12-06T14:07:24.000Z;432337000;432337000;4;0;0;518182000;0
723-2;Erfasse Rechnung;Gleiche Rechnung aus;2027-12-06T14:07:24.000Z;2027-12-06T14:07:24.000Z;0;0;5;0;0;950519000;0
723-2;Gleiche Rechnung aus;End;2027-12-06T14:07:24.000Z;2027-12-06T14:07:24.000Z;0;0;6;0;0;950519000;0
723-3;Start;Lege Bestellposition an;2027-11-25T14:05:25.000Z;2027-11-25T14:05:25.000Z;0;0;1;0;0;0;0
723-3;Lege Bestellposition an;Lehne Genehmigung ab;2027-11-25T14:05:25.000Z;2027-11-26T11:48:29.000Z;78184000;78184000;2;0;0;0;0
723-3;Lehne Genehmigung ab;Ändere Bestellposition;2027-11-26T11:48:29.000Z;2027-11-26T14:05:25.000Z;8216000;8216000;3;0;0;78184000;0
723-3;Ändere Bestellposition;Wareneingang erfasst;2027-11-26T14:05:25.000Z;2027-12-01T15:30:00.000Z;437075000;437075000;4;0;0;86400000;0
723-3;Wareneingang erfasst;Erfasse Rechnung;2027-12-01T15:30:00.000Z;2027-12-06T14:07:24.000Z;427044000;427044000;5;0;0;523475000;0
723-3;Erfasse Rechnung;Gleiche Rechnung aus;2027-12-06T14:07:24.000Z;2027-12-06T14:07:24.000Z;0;0;6;0;0;950519000;0
723-3;Gleiche Rechnung aus;End;2027-12-06T14:07:24.000Z;2027-12-06T14:07:24.000Z;0;0;7;0;0;950519000;0
724-1;Start;Erteile Genehmigung;2027-11-26T09:01:56.000Z;2027-11-26T09:01:56.000Z;0;0;1;0;0;0;0
724-1;Erteile Genehmigung;Lege Bestellposition an;2027-11-26T09:01:56.000Z;2027-11-26T14:40:59.000Z;20343000;20343000;2;0;0;0;0
724-1;Lege Bestellposition an;Erfasse Rechnung;2027-11-26T14:40:59.000Z;2027-12-09T09:06:51.000Z;1103152000;1103152000;3;0;0;20343000;0
724-1;Erfasse Rechnung;End;2027-12-09T09:06:51.000Z;2027-12-09T09:06:51.000Z;0;0;4;0;0;1123495000;0
724-2;Start;Erteile Genehmigung;2027-11-26T09:01:56.000Z;2027-11-26T09:01:56.000Z;0;0;1;0;0;0;0
724-2;Erteile Genehmigung;Lege Bestellposition an;2027-11-26T09:01:56.000Z;2027-11-26T14:40:59.000Z;20343000;20343000;2;0;0;0;0
724-2;Lege Bestellposition an;Ändere Bestellposition;2027-11-26T14:40:59.000Z;2027-11-30T14:40:59.000Z;345600000;345600000;3;0;0;20343000;0
724-2;Ändere Bestellposition;Erfasse Rechnung;2027-11-30T14:40:59.000Z;2027-12-09T09:06:51.000Z;757552000;757552000;4;0;0;365943000;0
724-2;Erfasse Rechnung;End;2027-12-09T09:06:51.000Z;2027-12-09T09:06:51.000Z;0;0;5;0;0;1123495000;0
724-3;Start;Erteile Genehmigung;2027-11-26T09:01:56.000Z;2027-11-26T09:01:56.000Z;0;0;1;0;0;0;0
724-3;Erteile Genehmigung;Lege Bestellposition an;2027-11-26T09:01:56.000Z;2027-11-26T14:40:59.000Z;20343000;20343000;2;0;0;0;0
724-3;Lege Bestellposition an;Erfasse Rechnung;2027-11-26T14:40:59.000Z;2027-12-09T09:06:51.000Z;1103152000;1103152000;3;0;0;20343000;0
724-3;Erfasse Rechnung;End;2027-12-09T09:06:51.000Z;2027-12-09T09:06:51.000Z;0;0;4;0;0;1123495000;0
724-4;Start;Erteile Genehmigung;2027-11-26T09:01:56.000Z;2027-11-26T09:01:56.000Z;0;0;1;0;0;0;0
724-4;Erteile Genehmigung;Lege Bestellposition an;2027-11-26T09:01:56.000Z;2027-11-26T14:40:59.000Z;20343000;20343000;2;0;0;0;0
724-4;Lege Bestellposition an;Erfasse Rechnung;2027-11-26T14:40:59.000Z;2027-12-09T09:06:51.000Z;1103152000;1103152000;3;0;0;20343000;0
724-4;Erfasse Rechnung;End;2027-12-09T09:06:51.000Z;2027-12-09T09:06:51.000Z;0;0;4;0;0;1123495000;0
725-1;Start;Lege Bestellposition an;2027-11-29T08:34:10.000Z;2027-11-29T08:34:10.000Z;0;0;1;0;0;0;0
725-1;Lege Bestellposition an;Erteile Genehmigung;2027-11-29T08:34:10.000Z;2027-11-30T08:34:45.000Z;86435000;86435000;2;0;0;0;0
725-1;Erteile Genehmigung;End;2027-11-30T08:34:45.000Z;2027-11-30T08:34:45.000Z;0;0;3;0;0;86435000;0
726-1;Start;Lege Bestellposition an;2027-12-02T08:46:42.000Z;2027-12-02T08:46:42.000Z;0;0;1;0;0;0;0
726-1;Lege Bestellposition an;Erteile Genehmigung;2027-12-02T08:46:42.000Z;2027-12-06T15:15:14.000Z;368912000;368912000;2;0;0;0;0
726-1;Erteile Genehmigung;Erfasse Rechnung;2027-12-06T15:15:14.000Z;2027-12-13T12:46:58.000Z;595904000;595904000;3;0;0;368912000;0
726-1;Erfasse Rechnung;Gleiche Rechnung aus;2027-12-13T12:46:58.000Z;2027-12-13T12:46:58.000Z;0;0;4;0;0;964816000;0
726-1;Gleiche Rechnung aus;End;2027-12-13T12:46:58.000Z;2027-12-13T12:46:58.000Z;0;0;5;0;0;964816000;0
727-1;Start;Lege Bestellposition an;2027-12-03T15:34:29.000Z;2027-12-03T15:34:29.000Z;0;0;1;0;0;0;0
727-1;Lege Bestellposition an;Ändere Bestellposition;2027-12-03T15:34:29.000Z;2027-12-06T15:34:29.000Z;259200000;259200000;2;0;0;0;0
727-1;Ändere Bestellposition;Erteile Genehmigung;2027-12-06T15:34:29.000Z;2027-12-07T12:41:29.000Z;76020000;76020000;3;0;0;259200000;0
727-1;Erteile Genehmigung;End;2027-12-07T12:41:29.000Z;2027-12-07T12:41:29.000Z;0;0;4;0;0;335220000;0
727-2;Start;Lege Bestellposition an;2027-12-03T15:34:29.000Z;2027-12-03T15:34:29.000Z;0;0;1;0;0;0;0
727-2;Lege Bestellposition an;Erteile Genehmigung;2027-12-03T15:34:29.000Z;2027-12-07T12:41:29.000Z;335220000;335220000;2;0;0;0;0
727-2;Erteile Genehmigung;End;2027-12-07T12:41:29.000Z;2027-12-07T12:41:29.000Z;0;0;3;0;0;335220000;0
727-3;Start;Lege Bestellposition an;2027-12-03T15:34:29.000Z;2027-12-03T15:34:29.000Z;0;0;1;0;0;0;0
727-3;Lege Bestellposition an;Erteile Genehmigung;2027-12-03T15:34:29.000Z;2027-12-07T12:41:29.000Z;335220000;335220000;2;0;0;0;0
727-3;Erteile Genehmigung;End;2027-12-07T12:41:29.000Z;2027-12-07T12:41:29.000Z;0;0;3;0;0;335220000;0
727-4;Start;Lege Bestellposition an;2027-12-03T15:34:29.000Z;2027-12-03T15:34:29.000Z;0;0;1;0;0;0;0
727-4;Lege Bestellposition an;Erteile Genehmigung;2027-12-03T15:34:29.000Z;2027-12-07T12:41:29.000Z;335220000;335220000;2;0;0;0;0
727-4;Erteile Genehmigung;End;2027-12-07T12:41:29.000Z;2027-12-07T12:41:29.000Z;0;0;3;0;0;335220000;0
727-5;Start;Lege Bestellposition an;2027-12-03T15:34:29.000Z;2027-12-03T15:34:29.000Z;0;0;1;0;0;0;0
727-5;Lege Bestellposition an;Erteile Genehmigung;2027-12-03T15:34:29.000Z;2027-12-07T12:41:29.000Z;335220000;335220000;2;0;0;0;0
727-5;Erteile Genehmigung;End;2027-12-07T12:41:29.000Z;2027-12-07T12:41:29.000Z;0;0;3;0;0;335220000;0
728-1;Start;Lege Bestellposition an;2027-12-06T09:57:40.000Z;2027-12-06T09:57:40.000Z;0;0;1;0;0;0;0
728-1;Lege Bestellposition an;Lehne Genehmigung ab;2027-12-06T09:57:40.000Z;2027-12-06T13:15:18.000Z;11858000;11858000;2;0;0;0;0
728-1;Lehne Genehmigung ab;Ändere Bestellposition;2027-12-06T13:15:18.000Z;2027-12-07T09:57:40.000Z;74542000;74542000;3;0;0;11858000;0
728-1;Ändere Bestellposition;End;2027-12-07T09:57:40.000Z;2027-12-07T09:57:40.000Z;0;0;4;0;0;86400000;0
729-1;Start;Lege Bestellposition an;2027-12-07T09:29:32.000Z;2027-12-07T09:29:32.000Z;0;0;1;0;0;0;0
729-1;Lege Bestellposition an;Erteile Genehmigung;2027-12-07T09:29:32.000Z;2027-12-09T08:47:17.000Z;170265000;170265000;2;0;0;0;0
729-1;Erteile Genehmigung;Wareneingang erfasst;2027-12-09T08:47:17.000Z;2027-12-10T14:43:03.000Z;107746000;107746000;3;0;0;170265000;0
729-1;Wareneingang erfasst;Erfasse Rechnung;2027-12-10T14:43:03.000Z;2027-12-20T12:48:26.000Z;857123000;857123000;4;0;0;278011000;0
729-1;Erfasse Rechnung;End;2027-12-20T12:48:26.000Z;2027-12-20T12:48:26.000Z;0;0;5;0;0;1135134000;0
729-2;Start;Lege Bestellposition an;2027-12-07T09:29:32.000Z;2027-12-07T09:29:32.000Z;0;0;1;0;0;0;0
729-2;Lege Bestellposition an;Erteile Genehmigung;2027-12-07T09:29:32.000Z;2027-12-09T08:47:17.000Z;170265000;170265000;2;0;0;0;0
729-2;Erteile Genehmigung;Wareneingang erfasst;2027-12-09T08:47:17.000Z;2027-12-13T14:28:23.000Z;366066000;366066000;3;0;0;170265000;0
729-2;Wareneingang erfasst;Erfasse Rechnung;2027-12-13T14:28:23.000Z;2027-12-20T12:48:26.000Z;598803000;598803000;4;0;0;536331000;0
729-2;Erfasse Rechnung;End;2027-12-20T12:48:26.000Z;2027-12-20T12:48:26.000Z;0;0;5;0;0;1135134000;0
729-3;Start;Lege Bestellposition an;2027-12-07T09:29:32.000Z;2027-12-07T09:29:32.000Z;0;0;1;0;0;0;0
729-3;Lege Bestellposition an;Erteile Genehmigung;2027-12-07T09:29:32.000Z;2027-12-09T08:47:17.000Z;170265000;170265000;2;0;0;0;0
729-3;Erteile Genehmigung;Wareneingang erfasst;2027-12-09T08:47:17.000Z;2027-12-13T15:17:49.000Z;369032000;369032000;3;0;0;170265000;0
729-3;Wareneingang erfasst;Erfasse Rechnung;2027-12-13T15:17:49.000Z;2027-12-20T12:48:26.000Z;595837000;595837000;4;0;0;539297000;0
729-3;Erfasse Rechnung;End;2027-12-20T12:48:26.000Z;2027-12-20T12:48:26.000Z;0;0;5;0;0;1135134000;0
729-4;Start;Lege Bestellposition an;2027-12-07T09:29:32.000Z;2027-12-07T09:29:32.000Z;0;0;1;0;0;0;0
729-4;Lege Bestellposition an;Erteile Genehmigung;2027-12-07T09:29:32.000Z;2027-12-09T08:47:17.000Z;170265000;170265000;2;0;0;0;0
729-4;Erteile Genehmigung;Wareneingang erfasst;2027-12-09T08:47:17.000Z;2027-12-14T12:12:58.000Z;444341000;444341000;3;0;0;170265000;0
729-4;Wareneingang erfasst;Erfasse Rechnung;2027-12-14T12:12:58.000Z;2027-12-20T12:48:26.000Z;520528000;520528000;4;0;0;614606000;0
729-4;Erfasse Rechnung;End;2027-12-20T12:48:26.000Z;2027-12-20T12:48:26.000Z;0;0;5;0;0;1135134000;0
729-5;Start;Lege Bestellposition an;2027-12-07T09:29:32.000Z;2027-12-07T09:29:32.000Z;0;0;1;0;0;0;0
729-5;Lege Bestellposition an;Erteile Genehmigung;2027-12-07T09:29:32.000Z;2027-12-09T08:47:17.000Z;170265000;170265000;2;0;0;0;0
729-5;Erteile Genehmigung;Wareneingang erfasst;2027-12-09T08:47:17.000Z;2027-12-16T11:33:00.000Z;614743000;614743000;3;0;0;170265000;0
729-5;Wareneingang erfasst;Erfasse Rechnung;2027-12-16T11:33:00.000Z;2027-12-20T12:48:26.000Z;350126000;350126000;4;0;0;785008000;0
729-5;Erfasse Rechnung;End;2027-12-20T12:48:26.000Z;2027-12-20T12:48:26.000Z;0;0;5;0;0;1135134000;0
730-1;Start;Lege Bestellposition an;2027-12-10T11:07:07.000Z;2027-12-10T11:07:07.000Z;0;0;1;0;0;0;0
730-1;Lege Bestellposition an;Ändere Bestellposition;2027-12-10T11:07:07.000Z;2027-12-14T11:07:07.000Z;345600000;345600000;2;0;0;0;0
730-1;Ändere Bestellposition;Wareneingang erfasst;2027-12-14T11:07:07.000Z;2027-12-14T12:53:43.000Z;6396000;6396000;3;0;0;345600000;0
730-1;Wareneingang erfasst;Erteile Genehmigung;2027-12-14T12:53:43.000Z;2027-12-14T14:27:38.000Z;5635000;5635000;4;0;0;351996000;0
730-1;Erteile Genehmigung;Erfasse Rechnung;2027-12-14T14:27:38.000Z;2027-12-20T08:44:49.000Z;497831000;497831000;5;0;0;357631000;0
730-1;Erfasse Rechnung;End;2027-12-20T08:44:49.000Z;2027-12-20T08:44:49.000Z;0;0;6;0;0;855462000;0
731-1;Start;Lege Bestellposition an;2027-12-13T10:12:35.000Z;2027-12-13T10:12:35.000Z;0;0;1;0;0;0;0
731-1;Lege Bestellposition an;Erteile Genehmigung;2027-12-13T10:12:35.000Z;2027-12-15T15:17:19.000Z;191084000;191084000;2;0;0;0;0
731-1;Erteile Genehmigung;End;2027-12-15T15:17:19.000Z;2027-12-15T15:17:19.000Z;0;0;3;0;0;191084000;0
731-2;Start;Lege Bestellposition an;2027-12-13T10:12:35.000Z;2027-12-13T10:12:35.000Z;0;0;1;0;0;0;0
731-2;Lege Bestellposition an;Erteile Genehmigung;2027-12-13T10:12:35.000Z;2027-12-15T15:17:19.000Z;191084000;191084000;2;0;0;0;0
731-2;Erteile Genehmigung;End;2027-12-15T15:17:19.000Z;2027-12-15T15:17:19.000Z;0;0;3;0;0;191084000;0
731-3;Start;Lege Bestellposition an;2027-12-13T10:12:35.000Z;2027-12-13T10:12:35.000Z;0;0;1;0;0;0;0
731-3;Lege Bestellposition an;Erteile Genehmigung;2027-12-13T10:12:35.000Z;2027-12-15T15:17:19.000Z;191084000;191084000;2;0;0;0;0
731-3;Erteile Genehmigung;End;2027-12-15T15:17:19.000Z;2027-12-15T15:17:19.000Z;0;0;3;0;0;191084000;0
731-4;Start;Lege Bestellposition an;2027-12-13T10:12:35.000Z;2027-12-13T10:12:35.000Z;0;0;1;0;0;0;0
731-4;Lege Bestellposition an;Erteile Genehmigung;2027-12-13T10:12:35.000Z;2027-12-15T15:17:19.000Z;191084000;191084000;2;0;0;0;0
731-4;Erteile Genehmigung;End;2027-12-15T15:17:19.000Z;2027-12-15T15:17:19.000Z;0;0;3;0;0;191084000;0
731-5;Start;Lege Bestellposition an;2027-12-13T10:12:35.000Z;2027-12-13T10:12:35.000Z;0;0;1;0;0;0;0
731-5;Lege Bestellposition an;Erteile Genehmigung;2027-12-13T10:12:35.000Z;2027-12-15T15:17:19.000Z;191084000;191084000;2;0;0;0;0
731-5;Erteile Genehmigung;End;2027-12-15T15:17:19.000Z;2027-12-15T15:17:19.000Z;0;0;3;0;0;191084000;0
732-1;Start;Lege Bestellposition an;2027-12-15T13:49:20.000Z;2027-12-15T13:49:20.000Z;0;0;1;0;0;0;0
732-1;Lege Bestellposition an;Ändere Bestellposition;2027-12-15T13:49:20.000Z;2027-12-19T13:49:20.000Z;345600000;345600000;2;0;0;0;0
732-1;Ändere Bestellposition;End;2027-12-19T13:49:20.000Z;2027-12-19T13:49:20.000Z;0;0;3;0;0;345600000;0
732-2;Start;Lege Bestellposition an;2027-12-15T13:49:20.000Z;2027-12-15T13:49:20.000Z;0;0;1;0;0;0;0
732-2;Lege Bestellposition an;End;2027-12-15T13:49:20.000Z;2027-12-15T13:49:20.000Z;0;0;2;0;0;0;0
732-3;Start;Lege Bestellposition an;2027-12-15T13:49:20.000Z;2027-12-15T13:49:20.000Z;0;0;1;0;0;0;0
732-3;Lege Bestellposition an;End;2027-12-15T13:49:20.000Z;2027-12-15T13:49:20.000Z;0;0;2;0;0;0;0
732-4;Start;Lege Bestellposition an;2027-12-15T13:49:20.000Z;2027-12-15T13:49:20.000Z;0;0;1;0;0;0;0
732-4;Lege Bestellposition an;End;2027-12-15T13:49:20.000Z;2027-12-15T13:49:20.000Z;0;0;2;0;0;0;0
733-1;Start;Lege Bestellposition an;2027-12-16T15:18:29.000Z;2027-12-16T15:18:29.000Z;0;0;1;0;0;0;0
733-1;Lege Bestellposition an;Erteile Genehmigung;2027-12-16T15:18:29.000Z;2027-12-17T08:15:53.000Z;61044000;61044000;2;0;0;0;0
733-1;Erteile Genehmigung;End;2027-12-17T08:15:53.000Z;2027-12-17T08:15:53.000Z;0;0;3;0;0;61044000;0
733-2;Start;Lege Bestellposition an;2027-12-16T15:18:29.000Z;2027-12-16T15:18:29.000Z;0;0;1;0;0;0;0
733-2;Lege Bestellposition an;Erteile Genehmigung;2027-12-16T15:18:29.000Z;2027-12-17T08:15:53.000Z;61044000;61044000;2;0;0;0;0
733-2;Erteile Genehmigung;End;2027-12-17T08:15:53.000Z;2027-12-17T08:15:53.000Z;0;0;3;0;0;61044000;0
733-3;Start;Lege Bestellposition an;2027-12-16T15:18:29.000Z;2027-12-16T15:18:29.000Z;0;0;1;0;0;0;0
733-3;Lege Bestellposition an;Erteile Genehmigung;2027-12-16T15:18:29.000Z;2027-12-17T08:15:53.000Z;61044000;61044000;2;0;0;0;0
733-3;Erteile Genehmigung;End;2027-12-17T08:15:53.000Z;2027-12-17T08:15:53.000Z;0;0;3;0;0;61044000;0
734-1;Start;Lege Bestellposition an;2027-12-17T14:41:24.000Z;2027-12-17T14:41:24.000Z;0;0;1;0;0;0;0
734-1;Lege Bestellposition an;Lehne Genehmigung ab;2027-12-17T14:41:24.000Z;2027-12-20T11:23:28.000Z;247324000;247324000;2;0;0;0;0
734-1;Lehne Genehmigung ab;End;2027-12-20T11:23:28.000Z;2027-12-20T11:23:28.000Z;0;0;3;0;0;247324000;0
734-2;Start;Lege Bestellposition an;2027-12-17T14:41:24.000Z;2027-12-17T14:41:24.000Z;0;0;1;0;0;0;0
734-2;Lege Bestellposition an;Ändere Bestellposition;2027-12-17T14:41:24.000Z;2027-12-19T14:41:24.000Z;172800000;172800000;2;0;0;0;0
734-2;Ändere Bestellposition;Lehne Genehmigung ab;2027-12-19T14:41:24.000Z;2027-12-20T11:23:28.000Z;74524000;74524000;3;0;0;172800000;0
734-2;Lehne Genehmigung ab;End;2027-12-20T11:23:28.000Z;2027-12-20T11:23:28.000Z;0;0;4;0;0;247324000;0
734-3;Start;Lege Bestellposition an;2027-12-17T14:41:24.000Z;2027-12-17T14:41:24.000Z;0;0;1;0;0;0;0
734-3;Lege Bestellposition an;Lehne Genehmigung ab;2027-12-17T14:41:24.000Z;2027-12-20T11:23:28.000Z;247324000;247324000;2;0;0;0;0
734-3;Lehne Genehmigung ab;End;2027-12-20T11:23:28.000Z;2027-12-20T11:23:28.000Z;0;0;3;0;0;247324000;0
734-4;Start;Lege Bestellposition an;2027-12-17T14:41:24.000Z;2027-12-17T14:41:24.000Z;0;0;1;0;0;0;0
734-4;Lege Bestellposition an;Lehne Genehmigung ab;2027-12-17T14:41:24.000Z;2027-12-20T11:23:28.000Z;247324000;247324000;2;0;0;0;0
734-4;Lehne Genehmigung ab;End;2027-12-20T11:23:28.000Z;2027-12-20T11:23:28.000Z;0;0;3;0;0;247324000;0
735-1;Start;Lege Bestellposition an;2027-12-20T08:51:10.000Z;2027-12-20T08:51:10.000Z;0;0;1;0;0;0;0
735-1;Lege Bestellposition an;Lehne Genehmigung ab;2027-12-20T08:51:10.000Z;2027-12-20T13:37:46.000Z;17196000;17196000;2;0;0;0;0
735-1;Lehne Genehmigung ab;Ändere Bestellposition;2027-12-20T13:37:46.000Z;2027-12-22T08:51:10.000Z;155604000;155604000;3;0;0;17196000;0
735-1;Ändere Bestellposition;End;2027-12-22T08:51:10.000Z;2027-12-22T08:51:10.000Z;0;0;4;0;0;172800000;0
735-2;Start;Lege Bestellposition an;2027-12-20T08:51:10.000Z;2027-12-20T08:51:10.000Z;0;0;1;0;0;0;0
735-2;Lege Bestellposition an;Lehne Genehmigung ab;2027-12-20T08:51:10.000Z;2027-12-20T13:37:46.000Z;17196000;17196000;2;0;0;0;0
735-2;Lehne Genehmigung ab;Ändere Bestellposition;2027-12-20T13:37:46.000Z;2027-12-22T08:51:10.000Z;155604000;155604000;3;0;0;17196000;0
735-2;Ändere Bestellposition;End;2027-12-22T08:51:10.000Z;2027-12-22T08:51:10.000Z;0;0;4;0;0;172800000;0
735-3;Start;Lege Bestellposition an;2027-12-20T08:51:10.000Z;2027-12-20T08:51:10.000Z;0;0;1;0;0;0;0
735-3;Lege Bestellposition an;Lehne Genehmigung ab;2027-12-20T08:51:10.000Z;2027-12-20T13:37:46.000Z;17196000;17196000;2;0;0;0;0
735-3;Lehne Genehmigung ab;End;2027-12-20T13:37:46.000Z;2027-12-20T13:37:46.000Z;0;0;3;0;0;17196000;0
735-4;Start;Lege Bestellposition an;2027-12-20T08:51:10.000Z;2027-12-20T08:51:10.000Z;0;0;1;0;0;0;0
735-4;Lege Bestellposition an;Lehne Genehmigung ab;2027-12-20T08:51:10.000Z;2027-12-20T13:37:46.000Z;17196000;17196000;2;0;0;0;0
735-4;Lehne Genehmigung ab;End;2027-12-20T13:37:46.000Z;2027-12-20T13:37:46.000Z;0;0;3;0;0;17196000;0
735-5;Start;Lege Bestellposition an;2027-12-20T08:51:10.000Z;2027-12-20T08:51:10.000Z;0;0;1;0;0;0;0
735-5;Lege Bestellposition an;Lehne Genehmigung ab;2027-12-20T08:51:10.000Z;2027-12-20T13:37:46.000Z;17196000;17196000;2;0;0;0;0
735-5;Lehne Genehmigung ab;Ändere Bestellposition;2027-12-20T13:37:46.000Z;2027-12-22T08:51:10.000Z;155604000;155604000;3;0;0;17196000;0
735-5;Ändere Bestellposition;End;2027-12-22T08:51:10.000Z;2027-12-22T08:51:10.000Z;0;0;4;0;0;172800000;0
736-1;Start;Lege Bestellposition an;2027-12-21T09:16:43.000Z;2027-12-21T09:16:43.000Z;0;0;1;0;0;0;0
736-1;Lege Bestellposition an;Erteile Genehmigung;2027-12-21T09:16:43.000Z;2027-12-22T08:51:48.000Z;84905000;84905000;2;0;0;0;0
736-1;Erteile Genehmigung;End;2027-12-22T08:51:48.000Z;2027-12-22T08:51:48.000Z;0;0;3;0;0;84905000;0
737-1;Start;Lege Bestellposition an;2027-12-23T09:59:21.000Z;2027-12-23T09:59:21.000Z;0;0;1;0;0;0;0
737-1;Lege Bestellposition an;Erteile Genehmigung;2027-12-23T09:59:21.000Z;2027-12-24T12:10:46.000Z;94285000;94285000;2;0;0;0;0
737-1;Erteile Genehmigung;End;2027-12-24T12:10:46.000Z;2027-12-24T12:10:46.000Z;0;0;3;0;0;94285000;0
737-2;Start;Lege Bestellposition an;2027-12-23T09:59:21.000Z;2027-12-23T09:59:21.000Z;0;0;1;0;0;0;0
737-2;Lege Bestellposition an;Erteile Genehmigung;2027-12-23T09:59:21.000Z;2027-12-24T12:10:46.000Z;94285000;94285000;2;0;0;0;0
737-2;Erteile Genehmigung;Ändere Bestellposition;2027-12-24T12:10:46.000Z;2027-12-28T09:59:21.000Z;337715000;337715000;3;0;0;94285000;0
737-2;Ändere Bestellposition;End;2027-12-28T09:59:21.000Z;2027-12-28T09:59:21.000Z;0;0;4;0;0;432000000;0
737-3;Start;Lege Bestellposition an;2027-12-23T09:59:21.000Z;2027-12-23T09:59:21.000Z;0;0;1;0;0;0;0
737-3;Lege Bestellposition an;Erteile Genehmigung;2027-12-23T09:59:21.000Z;2027-12-24T12:10:46.000Z;94285000;94285000;2;0;0;0;0
737-3;Erteile Genehmigung;End;2027-12-24T12:10:46.000Z;2027-12-24T12:10:46.000Z;0;0;3;0;0;94285000;0
