filter;path_id
Ändere Bestellung: Währung;1100
Erfasse Rechnung->End;1100
Erfasse Rechnung;1100
Start->Lege Bestellposition an;1101
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;1101
Lege Bestellposition an;1101
Lehne Genehmigung Level 1 ab->Lehne Genehmigung Level 3 ab;1101
Lehne Genehmigung Level 1 ab;1101
Lehne Genehmigung Level 3 ab->Fordere Genehmigung Level 2 an;1101
Lehne Genehmigung Level 3 ab;1101
Fordere Genehmigung Level 2 an->Ändere Bestellung: Lieferant;1101
Fordere Genehmigung Level 2 an;1101
Ändere Bestellung: Lieferant->Ändere Bestellposition: Material;1101
Ändere Bestellung: Lieferant;1101
Ändere Bestellposition: Material->Erfasse Wareneingang;1101
Ändere Bestellposition: Material;1101
Erfasse Wareneingang->Erfasse Rechnung;1101
Erfasse Wareneingang;1101
Erfasse Rechnung->End;1101
Erfasse Rechnung;1101
Start->Lege Bestellposition an;470
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;470
Lege Bestellposition an;470
Lehne Genehmigung Level 1 ab->Lehne Genehmigung Level 3 ab;470
Lehne Genehmigung Level 1 ab;470
Lehne Genehmigung Level 3 ab->Fordere Genehmigung Level 2 an;470
Lehne Genehmigung Level 3 ab;470
Fordere Genehmigung Level 2 an->Ändere Bestellung: Lieferant;470
Fordere Genehmigung Level 2 an;470
Ändere Bestellung: Lieferant->Lehne Wareneingang ab;470
Ändere Bestellung: Lieferant;470
Lehne Wareneingang ab->Erfasse Rechnung;470
Lehne Wareneingang ab;470
Erfasse Rechnung->End;470
Erfasse Rechnung;470
Start->Lege Bestellposition an;471
Lege Bestellposition an->Fordere Genehmigung Level 3 an;471
Lege Bestellposition an;471
Fordere Genehmigung Level 3 an->Lehne Genehmigung Level 2 ab;471
Fordere Genehmigung Level 3 an;471
Lehne Genehmigung Level 2 ab->Lehne Genehmigung Level 1 ab;471
Lehne Genehmigung Level 2 ab;471
Lehne Genehmigung Level 1 ab->Lehne Wareneingang ab;471
Lehne Genehmigung Level 1 ab;471
Lehne Wareneingang ab->Erfasse Rechnung;471
Lehne Wareneingang ab;471
Erfasse Rechnung->End;471
Erfasse Rechnung;471
Start->Lege Bestellposition an;1102
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;1102
Lege Bestellposition an;1102
Lehne Genehmigung Level 1 ab->Fordere Genehmigung Level 3 an;1102
Lehne Genehmigung Level 1 ab;1102
Fordere Genehmigung Level 3 an->Erteile Genehmigung Level 2;1102
Fordere Genehmigung Level 3 an;1102
Erteile Genehmigung Level 2->Erfasse Rechnung;1102
Erteile Genehmigung Level 2;1102
Erfasse Rechnung->End;1102
Erfasse Rechnung;1102
Start->Erteile Genehmigung Level 1;1103
Erteile Genehmigung Level 1->Lege Bestellposition an;1103
Erteile Genehmigung Level 1;1103
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;1103
Lege Bestellposition an;1103
Lehne Genehmigung Level 2 ab->Lehne Genehmigung Level 3 ab;1103
Lehne Genehmigung Level 2 ab;1103
Lehne Genehmigung Level 3 ab->Ändere Bestellposition: Material;1103
Lehne Genehmigung Level 3 ab;1103
Ändere Bestellposition: Material->Erfasse Wareneingang;1103
Ändere Bestellposition: Material;1103
Erfasse Wareneingang->Erfasse Rechnung;1103
Erfasse Wareneingang;1103
Erfasse Rechnung->End;1103
Erfasse Rechnung;1103
Start->Erteile Genehmigung Level 1;262
Erteile Genehmigung Level 1->Lege Bestellposition an;262
Erteile Genehmigung Level 1;262
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;262
Lege Bestellposition an;262
Lehne Genehmigung Level 2 ab->Lehne Genehmigung Level 3 ab;262
Lehne Genehmigung Level 2 ab;262
Lehne Genehmigung Level 3 ab->Lehne Wareneingang ab;262
Lehne Genehmigung Level 3 ab;262
Lehne Wareneingang ab->Erfasse Rechnung;262
Lehne Wareneingang ab;262
Erfasse Rechnung->End;262
Erfasse Rechnung;262
Start->Erteile Genehmigung Level 1;1104
Erteile Genehmigung Level 1->Lege Bestellposition an;1104
Erteile Genehmigung Level 1;1104
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;1104
Lege Bestellposition an;1104
Lehne Genehmigung Level 2 ab->Lehne Genehmigung Level 3 ab;1104
Lehne Genehmigung Level 2 ab;1104
Lehne Genehmigung Level 3 ab->Ändere Bestellposition: Preis;1104
Lehne Genehmigung Level 3 ab;1104
Ändere Bestellposition: Preis->Erfasse Wareneingang;1104
Ändere Bestellposition: Preis;1104
Erfasse Wareneingang->Erfasse Rechnung;1104
Erfasse Wareneingang;1104
Erfasse Rechnung->End;1104
Erfasse Rechnung;1104
Start->Erteile Genehmigung Level 2;472
Erteile Genehmigung Level 2->Erteile Genehmigung Level 1;472
Erteile Genehmigung Level 2;472
Erteile Genehmigung Level 1->Lege Bestellposition an;472
Erteile Genehmigung Level 1;472
Lege Bestellposition an->Fordere Genehmigung Level 3 an;472
Lege Bestellposition an;472
Fordere Genehmigung Level 3 an->End;472
Fordere Genehmigung Level 3 an;472
Start->Lege Bestellposition an;1105
Lege Bestellposition an->Ändere Bestellposition: Menge;1105
Lege Bestellposition an;1105
Ändere Bestellposition: Menge->Erteile Genehmigung Level 2;1105
Ändere Bestellposition: Menge;1105
Erteile Genehmigung Level 2->Fordere Genehmigung Level 1 an;1105
Erteile Genehmigung Level 2;1105
Fordere Genehmigung Level 1 an->Erteile Genehmigung Level 3;1105
Fordere Genehmigung Level 1 an;1105
Erteile Genehmigung Level 3->End;1105
Erteile Genehmigung Level 3;1105
Start->Lege Bestellposition an;1106
Lege Bestellposition an->Erteile Genehmigung Level 2;1106
Lege Bestellposition an;1106
Erteile Genehmigung Level 2->Fordere Genehmigung Level 1 an;1106
Erteile Genehmigung Level 2;1106
Fordere Genehmigung Level 1 an->Erteile Genehmigung Level 3;1106
Fordere Genehmigung Level 1 an;1106
Erteile Genehmigung Level 3->End;1106
Erteile Genehmigung Level 3;1106
Start->Lege Bestellposition an;1107
Lege Bestellposition an->Fordere Genehmigung Level 1 an;1107
Lege Bestellposition an;1107
Fordere Genehmigung Level 1 an->Ändere Bestellposition: Material;1107
Fordere Genehmigung Level 1 an;1107
Ändere Bestellposition: Material->Lehne Genehmigung Level 2 ab;1107
Ändere Bestellposition: Material;1107
Lehne Genehmigung Level 2 ab->End;1107
Lehne Genehmigung Level 2 ab;1107
Start->Erteile Genehmigung Level 1;1108
Erteile Genehmigung Level 1->Lege Bestellposition an;1108
Erteile Genehmigung Level 1;1108
Lege Bestellposition an->Ändere Bestellposition: Preis;1108
Lege Bestellposition an;1108
Ändere Bestellposition: Preis->Erfasse Wareneingang;1108
Ändere Bestellposition: Preis;1108
Erfasse Wareneingang->Erfasse Rechnung;1108
Erfasse Wareneingang;1108
Erfasse Rechnung->End;1108
Erfasse Rechnung;1108
Start->Lehne Genehmigung Level 2 ab;1109
Lehne Genehmigung Level 2 ab->Lehne Genehmigung Level 1 ab;1109
Lehne Genehmigung Level 2 ab;1109
Lehne Genehmigung Level 1 ab->Lege Bestellposition an;1109
Lehne Genehmigung Level 1 ab;1109
Lege Bestellposition an->End;1109
Lege Bestellposition an;1109
Start->Lege Bestellposition an;1110
Lege Bestellposition an->Fordere Genehmigung Level 1 an;1110
Lege Bestellposition an;1110
Fordere Genehmigung Level 1 an->Fordere Genehmigung Level 2 an;1110
Fordere Genehmigung Level 1 an;1110
Fordere Genehmigung Level 2 an->Lehne Genehmigung Level 3 ab;1110
Fordere Genehmigung Level 2 an;1110
Lehne Genehmigung Level 3 ab->Ändere Bestellposition: Material;1110
Lehne Genehmigung Level 3 ab;1110
Ändere Bestellposition: Material->End;1110
Ändere Bestellposition: Material;1110
Start->Lege Bestellposition an;473
Lege Bestellposition an->Erteile Genehmigung Level 1;473
Lege Bestellposition an;473
Erteile Genehmigung Level 1->Erteile Genehmigung Level 2;473
Erteile Genehmigung Level 1;473
Erteile Genehmigung Level 2->Lehne Genehmigung Level 3 ab;473
Erteile Genehmigung Level 2;473
Lehne Genehmigung Level 3 ab->Lehne Wareneingang ab;473
Lehne Genehmigung Level 3 ab;473
Lehne Wareneingang ab->Erfasse Rechnung;473
Lehne Wareneingang ab;473
Erfasse Rechnung->Gleiche Rechnung aus;473
Erfasse Rechnung;473
Gleiche Rechnung aus->End;473
Gleiche Rechnung aus;473
Start->Lege Bestellposition an;1111
Lege Bestellposition an->Erteile Genehmigung Level 1;1111
Lege Bestellposition an;1111
Erteile Genehmigung Level 1->Erteile Genehmigung Level 2;1111
Erteile Genehmigung Level 1;1111
Erteile Genehmigung Level 2->Lehne Genehmigung Level 3 ab;1111
Erteile Genehmigung Level 2;1111
Lehne Genehmigung Level 3 ab->Ändere Bestellposition: Menge;1111
Lehne Genehmigung Level 3 ab;1111
Ändere Bestellposition: Menge->Lehne Wareneingang ab;1111
Ändere Bestellposition: Menge;1111
Lehne Wareneingang ab->Erfasse Rechnung;1111
Lehne Wareneingang ab;1111
Erfasse Rechnung->Gleiche Rechnung aus;1111
Erfasse Rechnung;1111
Gleiche Rechnung aus->End;1111
Gleiche Rechnung aus;1111
Start->Lege Bestellposition an;1112
Lege Bestellposition an->Fordere Genehmigung Level 2 an;1112
Lege Bestellposition an;1112
Fordere Genehmigung Level 2 an->Lehne Genehmigung Level 1 ab;1112
Fordere Genehmigung Level 2 an;1112
Lehne Genehmigung Level 1 ab->Ändere Bestellung: Währung;1112
Lehne Genehmigung Level 1 ab;1112
Ändere Bestellung: Währung->Ändere Bestellposition: Menge;1112
Ändere Bestellung: Währung;1112
Ändere Bestellposition: Menge->Erfasse Rechnung;1112
Ändere Bestellposition: Menge;1112
Erfasse Rechnung->Gleiche Rechnung aus;1112
Erfasse Rechnung;1112
Gleiche Rechnung aus->End;1112
Gleiche Rechnung aus;1112
Start->Lege Bestellposition an;156
Lege Bestellposition an->Fordere Genehmigung Level 2 an;156
Lege Bestellposition an;156
Fordere Genehmigung Level 2 an->Lehne Genehmigung Level 1 ab;156
Fordere Genehmigung Level 2 an;156
Lehne Genehmigung Level 1 ab->Ändere Bestellung: Währung;156
Lehne Genehmigung Level 1 ab;156
Ändere Bestellung: Währung->Erfasse Rechnung;156
Ändere Bestellung: Währung;156
Erfasse Rechnung->Gleiche Rechnung aus;156
Erfasse Rechnung;156
Gleiche Rechnung aus->End;156
Gleiche Rechnung aus;156
Start->Fordere Genehmigung Level 2 an;474
Fordere Genehmigung Level 2 an->Erteile Genehmigung Level 1;474
Fordere Genehmigung Level 2 an;474
Erteile Genehmigung Level 1->Lege Bestellposition an;474
Erteile Genehmigung Level 1;474
Lege Bestellposition an->Erfasse Rechnung;474
Lege Bestellposition an;474
Erfasse Rechnung->End;474
Erfasse Rechnung;474
Start->Lege Bestellposition an;475
Lege Bestellposition an->Fordere Genehmigung Level 2 an;475
Lege Bestellposition an;475
Fordere Genehmigung Level 2 an->Lehne Genehmigung Level 1 ab;475
Fordere Genehmigung Level 2 an;475
Lehne Genehmigung Level 1 ab->Fordere Genehmigung Level 3 an;475
Lehne Genehmigung Level 1 ab;475
Fordere Genehmigung Level 3 an->End;475
Fordere Genehmigung Level 3 an;475
Start->Lege Bestellposition an;1113
Lege Bestellposition an->Fordere Genehmigung Level 2 an;1113
Lege Bestellposition an;1113
Fordere Genehmigung Level 2 an->Lehne Genehmigung Level 1 ab;1113
Fordere Genehmigung Level 2 an;1113
Lehne Genehmigung Level 1 ab->Ändere Bestellposition: Menge;1113
Lehne Genehmigung Level 1 ab;1113
Ändere Bestellposition: Menge->Fordere Genehmigung Level 3 an;1113
Ändere Bestellposition: Menge;1113
Fordere Genehmigung Level 3 an->End;1113
Fordere Genehmigung Level 3 an;1113
Start->Lege Bestellposition an;476
Lege Bestellposition an->Fordere Genehmigung Level 2 an;476
Lege Bestellposition an;476
Fordere Genehmigung Level 2 an->Fordere Genehmigung Level 1 an;476
Fordere Genehmigung Level 2 an;476
Fordere Genehmigung Level 1 an->Ändere Bestellposition: Material;476
Fordere Genehmigung Level 1 an;476
Ändere Bestellposition: Material->End;476
Ändere Bestellposition: Material;476
Start->Lege Bestellposition an;1114
Lege Bestellposition an->Fordere Genehmigung Level 2 an;1114
Lege Bestellposition an;1114
Fordere Genehmigung Level 2 an->Fordere Genehmigung Level 1 an;1114
Fordere Genehmigung Level 2 an;1114
Fordere Genehmigung Level 1 an->Ändere Bestellposition: Menge;1114
Fordere Genehmigung Level 1 an;1114
Ändere Bestellposition: Menge->End;1114
Ändere Bestellposition: Menge;1114
Start->Lege Bestellposition an;477
Lege Bestellposition an->Fordere Genehmigung Level 2 an;477
Lege Bestellposition an;477
Fordere Genehmigung Level 2 an->Fordere Genehmigung Level 1 an;477
Fordere Genehmigung Level 2 an;477
Fordere Genehmigung Level 1 an->End;477
Fordere Genehmigung Level 1 an;477
Start->Lege Bestellposition an;1115
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;1115
Lege Bestellposition an;1115
Lehne Genehmigung Level 1 ab->Ändere Bestellposition: Preis;1115
Lehne Genehmigung Level 1 ab;1115
Ändere Bestellposition: Preis->Fordere Genehmigung Level 2 an;1115
Ändere Bestellposition: Preis;1115
Fordere Genehmigung Level 2 an->Lehne Wareneingang ab;1115
Fordere Genehmigung Level 2 an;1115
Lehne Wareneingang ab->Erfasse Rechnung;1115
Lehne Wareneingang ab;1115
Erfasse Rechnung->End;1115
Erfasse Rechnung;1115
Start->Lege Bestellposition an;1116
Lege Bestellposition an->Ändere Bestellposition: Menge;1116
Lege Bestellposition an;1116
Ändere Bestellposition: Menge->Fordere Genehmigung Level 1 an;1116
Ändere Bestellposition: Menge;1116
Fordere Genehmigung Level 1 an->Erteile Genehmigung Level 3;1116
Fordere Genehmigung Level 1 an;1116
Erteile Genehmigung Level 3->Lehne Genehmigung Level 2 ab;1116
Erteile Genehmigung Level 3;1116
Lehne Genehmigung Level 2 ab->Erfasse Rechnung;1116
Lehne Genehmigung Level 2 ab;1116
Erfasse Rechnung->End;1116
Erfasse Rechnung;1116
Start->Lege Bestellposition an;1117
Lege Bestellposition an->Erteile Genehmigung Level 2;1117
Lege Bestellposition an;1117
Erteile Genehmigung Level 2->Fordere Genehmigung Level 1 an;1117
Erteile Genehmigung Level 2;1117
Fordere Genehmigung Level 1 an->Fordere Genehmigung Level 3 an;1117
Fordere Genehmigung Level 1 an;1117
Fordere Genehmigung Level 3 an->Erfasse Wareneingang;1117
Fordere Genehmigung Level 3 an;1117
Erfasse Wareneingang->Erfasse Rechnung;1117
Erfasse Wareneingang;1117
Erfasse Rechnung->End;1117
Erfasse Rechnung;1117
Start->Lege Bestellposition an;1118
Lege Bestellposition an->Erteile Genehmigung Level 2;1118
Lege Bestellposition an;1118
Erteile Genehmigung Level 2->Fordere Genehmigung Level 1 an;1118
Erteile Genehmigung Level 2;1118
Fordere Genehmigung Level 1 an->Fordere Genehmigung Level 3 an;1118
Fordere Genehmigung Level 1 an;1118
Fordere Genehmigung Level 3 an->Lehne Wareneingang ab;1118
Fordere Genehmigung Level 3 an;1118
Lehne Wareneingang ab->Erfasse Rechnung;1118
Lehne Wareneingang ab;1118
Erfasse Rechnung->End;1118
Erfasse Rechnung;1118
Start->Lehne Genehmigung Level 3 ab;157
Lehne Genehmigung Level 3 ab->Lege Bestellposition an;157
Lehne Genehmigung Level 3 ab;157
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;157
Lege Bestellposition an;157
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 1;157
Lehne Genehmigung Level 2 ab;157
Erteile Genehmigung Level 1->Ändere Bestellung: Lieferant;157
Erteile Genehmigung Level 1;157
Ändere Bestellung: Lieferant->Erfasse Rechnung;157
Ändere Bestellung: Lieferant;157
Erfasse Rechnung->Gleiche Rechnung aus;157
Erfasse Rechnung;157
Gleiche Rechnung aus->End;157
Gleiche Rechnung aus;157
Start->Lehne Genehmigung Level 3 ab;1119
Lehne Genehmigung Level 3 ab->Lege Bestellposition an;1119
Lehne Genehmigung Level 3 ab;1119
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;1119
Lege Bestellposition an;1119
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 1;1119
Lehne Genehmigung Level 2 ab;1119
Erteile Genehmigung Level 1->Ändere Bestellung: Lieferant;1119
Erteile Genehmigung Level 1;1119
Ändere Bestellung: Lieferant->Ändere Bestellposition: Preis;1119
Ändere Bestellung: Lieferant;1119
Ändere Bestellposition: Preis->Erfasse Rechnung;1119
Ändere Bestellposition: Preis;1119
Erfasse Rechnung->Gleiche Rechnung aus;1119
Erfasse Rechnung;1119
Gleiche Rechnung aus->End;1119
Gleiche Rechnung aus;1119
Start->Lege Bestellposition an;1120
Lege Bestellposition an->Erteile Genehmigung Level 1;1120
Lege Bestellposition an;1120
Erteile Genehmigung Level 1->Fordere Genehmigung Level 2 an;1120
Erteile Genehmigung Level 1;1120
Fordere Genehmigung Level 2 an->Ändere Bestellposition: Menge;1120
Fordere Genehmigung Level 2 an;1120
Ändere Bestellposition: Menge->Erfasse Rechnung;1120
Ändere Bestellposition: Menge;1120
Erfasse Rechnung->End;1120
Erfasse Rechnung;1120
Start->Lege Bestellposition an;1121
Lege Bestellposition an->Fordere Genehmigung Level 1 an;1121
Lege Bestellposition an;1121
Fordere Genehmigung Level 1 an->Ändere Bestellposition: Preis;1121
Fordere Genehmigung Level 1 an;1121
Ändere Bestellposition: Preis->Lehne Genehmigung Level 2 ab;1121
Ändere Bestellposition: Preis;1121
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 3;1121
Lehne Genehmigung Level 2 ab;1121
Erteile Genehmigung Level 3->End;1121
Erteile Genehmigung Level 3;1121
Start->Lege Bestellposition an;263
Lege Bestellposition an->Fordere Genehmigung Level 1 an;263
Lege Bestellposition an;263
Fordere Genehmigung Level 1 an->Lehne Genehmigung Level 2 ab;263
Fordere Genehmigung Level 1 an;263
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 3;263
Lehne Genehmigung Level 2 ab;263
Erteile Genehmigung Level 3->Ändere Bestellposition: Material;263
Erteile Genehmigung Level 3;263
Ändere Bestellposition: Material->End;263
Ändere Bestellposition: Material;263
Start->Lege Bestellposition an;1122
Lege Bestellposition an->Fordere Genehmigung Level 1 an;1122
Lege Bestellposition an;1122
Fordere Genehmigung Level 1 an->Ändere Bestellposition: Menge;1122
Fordere Genehmigung Level 1 an;1122
Ändere Bestellposition: Menge->Lehne Genehmigung Level 2 ab;1122
Ändere Bestellposition: Menge;1122
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 3;1122
Lehne Genehmigung Level 2 ab;1122
Erteile Genehmigung Level 3->End;1122
Erteile Genehmigung Level 3;1122
Start->Lege Bestellposition an;1123
Lege Bestellposition an->Lehne Genehmigung Level 3 ab;1123
Lege Bestellposition an;1123
Lehne Genehmigung Level 3 ab->Fordere Genehmigung Level 2 an;1123
Lehne Genehmigung Level 3 ab;1123
Fordere Genehmigung Level 2 an->Erteile Genehmigung Level 1;1123
Fordere Genehmigung Level 2 an;1123
Erteile Genehmigung Level 1->Ändere Bestellposition: Preis;1123
Erteile Genehmigung Level 1;1123
Ändere Bestellposition: Preis->End;1123
Ändere Bestellposition: Preis;1123
Start->Lege Bestellposition an;264
Lege Bestellposition an->Lehne Genehmigung Level 3 ab;264
Lege Bestellposition an;264
Lehne Genehmigung Level 3 ab->Fordere Genehmigung Level 2 an;264
Lehne Genehmigung Level 3 ab;264
Fordere Genehmigung Level 2 an->Erteile Genehmigung Level 1;264
Fordere Genehmigung Level 2 an;264
Erteile Genehmigung Level 1->End;264
Erteile Genehmigung Level 1;264
Start->Lege Bestellposition an;1124
Lege Bestellposition an->Lehne Genehmigung Level 3 ab;1124
Lege Bestellposition an;1124
Lehne Genehmigung Level 3 ab->Fordere Genehmigung Level 2 an;1124
Lehne Genehmigung Level 3 ab;1124
Fordere Genehmigung Level 2 an->Erteile Genehmigung Level 1;1124
Fordere Genehmigung Level 2 an;1124
Erteile Genehmigung Level 1->Ändere Bestellposition: Menge;1124
Erteile Genehmigung Level 1;1124
Ändere Bestellposition: Menge->End;1124
Ändere Bestellposition: Menge;1124
Start->Lege Bestellposition an;478
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;478
Lege Bestellposition an;478
Lehne Genehmigung Level 1 ab->Ändere Bestellung: Währung;478
Lehne Genehmigung Level 1 ab;478
Ändere Bestellung: Währung->Erteile Genehmigung Level 2;478
Ändere Bestellung: Währung;478
Erteile Genehmigung Level 2->End;478
Erteile Genehmigung Level 2;478
Start->Lege Bestellposition an;1125
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;1125
Lege Bestellposition an;1125
Lehne Genehmigung Level 1 ab->Lehne Wareneingang ab;1125
Lehne Genehmigung Level 1 ab;1125
Lehne Wareneingang ab->Ändere Bestellung: Lieferant;1125
Lehne Wareneingang ab;1125
Ändere Bestellung: Lieferant->Ändere Bestellposition: Preis;1125
Ändere Bestellung: Lieferant;1125
Ändere Bestellposition: Preis->Erfasse Rechnung;1125
Ändere Bestellposition: Preis;1125
Erfasse Rechnung->End;1125
Erfasse Rechnung;1125
Start->Lege Bestellposition an;265
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;265
Lege Bestellposition an;265
Lehne Genehmigung Level 1 ab->Ändere Bestellung: Lieferant;265
Lehne Genehmigung Level 1 ab;265
Ändere Bestellung: Lieferant->Lehne Wareneingang ab;265
Ändere Bestellung: Lieferant;265
Lehne Wareneingang ab->Erfasse Rechnung;265
Lehne Wareneingang ab;265
Erfasse Rechnung->End;265
Erfasse Rechnung;265
Start->Lege Bestellposition an;1126
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;1126
Lege Bestellposition an;1126
Lehne Genehmigung Level 1 ab->Ändere Bestellung: Lieferant;1126
Lehne Genehmigung Level 1 ab;1126
Ändere Bestellung: Lieferant->Ändere Bestellposition: Preis;1126
Ändere Bestellung: Lieferant;1126
Ändere Bestellposition: Preis->Lehne Wareneingang ab;1126
Ändere Bestellposition: Preis;1126
Lehne Wareneingang ab->Erfasse Rechnung;1126
Lehne Wareneingang ab;1126
Erfasse Rechnung->End;1126
Erfasse Rechnung;1126
Start->Erteile Genehmigung Level 2;1127
Erteile Genehmigung Level 2->Erteile Genehmigung Level 1;1127
Erteile Genehmigung Level 2;1127
Erteile Genehmigung Level 1->Lege Bestellposition an;1127
Erteile Genehmigung Level 1;1127
Lege Bestellposition an->Fordere Genehmigung Level 3 an;1127
Lege Bestellposition an;1127
Fordere Genehmigung Level 3 an->Lehne Wareneingang ab;1127
Fordere Genehmigung Level 3 an;1127
Lehne Wareneingang ab->Erfasse Rechnung;1127
Lehne Wareneingang ab;1127
Erfasse Rechnung->End;1127
Erfasse Rechnung;1127
Start->Lege Bestellposition an;266
Lege Bestellposition an->Erteile Genehmigung Level 2;266
Lege Bestellposition an;266
Erteile Genehmigung Level 2->Fordere Genehmigung Level 1 an;266
Erteile Genehmigung Level 2;266
Fordere Genehmigung Level 1 an->Ändere Bestellung: Währung;266
Fordere Genehmigung Level 1 an;266
Ändere Bestellung: Währung->End;266
Ändere Bestellung: Währung;266
Start->Lehne Genehmigung Level 1 ab;158
Lehne Genehmigung Level 1 ab->Lege Bestellposition an;158
Lehne Genehmigung Level 1 ab;158
Lege Bestellposition an->Fordere Genehmigung Level 2 an;158
Lege Bestellposition an;158
Fordere Genehmigung Level 2 an->Erfasse Wareneingang;158
Fordere Genehmigung Level 2 an;158
Erfasse Wareneingang->Erfasse Rechnung;158
Erfasse Wareneingang;158
Erfasse Rechnung->End;158
Erfasse Rechnung;158
Start->Lege Bestellposition an;159
Lege Bestellposition an->Erteile Genehmigung Level 1;159
Lege Bestellposition an;159
Erteile Genehmigung Level 1->Erteile Genehmigung Level 2;159
Erteile Genehmigung Level 1;159
Erteile Genehmigung Level 2->Erteile Genehmigung Level 3;159
Erteile Genehmigung Level 2;159
Erteile Genehmigung Level 3->End;159
Erteile Genehmigung Level 3;159
Start->Lege Bestellposition an;1128
Lege Bestellposition an->Erteile Genehmigung Level 1;1128
Lege Bestellposition an;1128
Erteile Genehmigung Level 1->Erteile Genehmigung Level 2;1128
Erteile Genehmigung Level 1;1128
Erteile Genehmigung Level 2->Erteile Genehmigung Level 3;1128
Erteile Genehmigung Level 2;1128
Erteile Genehmigung Level 3->Ändere Bestellposition: Menge;1128
Erteile Genehmigung Level 3;1128
Ändere Bestellposition: Menge->End;1128
Ändere Bestellposition: Menge;1128
Start->Lege Bestellposition an;1129
Lege Bestellposition an->Fordere Genehmigung Level 1 an;1129
Lege Bestellposition an;1129
Fordere Genehmigung Level 1 an->Lehne Genehmigung Level 2 ab;1129
Fordere Genehmigung Level 1 an;1129
Lehne Genehmigung Level 2 ab->Ändere Bestellung: Währung;1129
Lehne Genehmigung Level 2 ab;1129
Ändere Bestellung: Währung->Fordere Genehmigung Level 3 an;1129
Ändere Bestellung: Währung;1129
Fordere Genehmigung Level 3 an->End;1129
Fordere Genehmigung Level 3 an;1129
Start->Lege Bestellposition an;479
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;479
Lege Bestellposition an;479
Lehne Genehmigung Level 1 ab->Ändere Bestellung: Lieferant;479
Lehne Genehmigung Level 1 ab;479
Ändere Bestellung: Lieferant->Fordere Genehmigung Level 2 an;479
Ändere Bestellung: Lieferant;479
Fordere Genehmigung Level 2 an->Lehne Wareneingang ab;479
Fordere Genehmigung Level 2 an;479
Lehne Wareneingang ab->Fordere Genehmigung Level 3 an;479
Lehne Wareneingang ab;479
Fordere Genehmigung Level 3 an->Erfasse Rechnung;479
Fordere Genehmigung Level 3 an;479
Erfasse Rechnung->End;479
Erfasse Rechnung;479
Start->Lege Bestellposition an;1130
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;1130
Lege Bestellposition an;1130
Lehne Genehmigung Level 1 ab->Ändere Bestellung: Lieferant;1130
Lehne Genehmigung Level 1 ab;1130
Ändere Bestellung: Lieferant->Fordere Genehmigung Level 2 an;1130
Ändere Bestellung: Lieferant;1130
Fordere Genehmigung Level 2 an->Ändere Bestellposition: Menge;1130
Fordere Genehmigung Level 2 an;1130
Ändere Bestellposition: Menge->Fordere Genehmigung Level 3 an;1130
Ändere Bestellposition: Menge;1130
Fordere Genehmigung Level 3 an->Lehne Wareneingang ab;1130
Fordere Genehmigung Level 3 an;1130
Lehne Wareneingang ab->Erfasse Rechnung;1130
Lehne Wareneingang ab;1130
Erfasse Rechnung->End;1130
Erfasse Rechnung;1130
Start->Lege Bestellposition an;1131
Lege Bestellposition an->Fordere Genehmigung Level 1 an;1131
Lege Bestellposition an;1131
Fordere Genehmigung Level 1 an->Erteile Genehmigung Level 2;1131
Fordere Genehmigung Level 1 an;1131
Erteile Genehmigung Level 2->Lehne Genehmigung Level 3 ab;1131
Erteile Genehmigung Level 2;1131
Lehne Genehmigung Level 3 ab->Ändere Bestellposition: Menge;1131
Lehne Genehmigung Level 3 ab;1131
Ändere Bestellposition: Menge->End;1131
Ändere Bestellposition: Menge;1131
Start->Lege Bestellposition an;267
Lege Bestellposition an->Fordere Genehmigung Level 1 an;267
Lege Bestellposition an;267
Fordere Genehmigung Level 1 an->Fordere Genehmigung Level 2 an;267
Fordere Genehmigung Level 1 an;267
Fordere Genehmigung Level 2 an->Ändere Bestellung: Lieferant;267
Fordere Genehmigung Level 2 an;267
Ändere Bestellung: Lieferant->Fordere Genehmigung Level 3 an;267
Ändere Bestellung: Lieferant;267
Fordere Genehmigung Level 3 an->Erfasse Rechnung;267
Fordere Genehmigung Level 3 an;267
Erfasse Rechnung->End;267
Erfasse Rechnung;267
Start->Lege Bestellposition an;1132
Lege Bestellposition an->Fordere Genehmigung Level 1 an;1132
Lege Bestellposition an;1132
